latitude,longitude,date
25.659319,-100.344798,2025-07-09
25.643054,-100.319425,2025-07-09
25.660093,-100.396393,2025-07-09
25.674987,-100.402537,2025-07-09
25.627625,-100.370512,2025-07-09
25.657833,-100.370429,2025-07-09
25.660383,-100.355721,2025-07-09
25.651894,-100.365875,2025-07-09
25.647738,-100.339381,2025-07-09
25.653181,-100.346028,2025-07-09
25.655154,-100.362103,2025-07-10
25.659967,-100.361612,2025-07-10
25.650644,-100.332613,2025-07-10
25.663636,-100.353633,2025-07-10
25.663443,-100.406137,2025-07-10
25.679466,-100.403093,2025-07-10
25.67717,-100.400492,2025-07-10
25.658925,-100.356163,2025-07-10
25.663636,-100.353633,2025-07-10
25.655043,-100.357333,2025-07-10
25.657274,-100.393553,2025-07-10
25.654977,-100.352723,2025-07-10
25.685979,-100.411269,2025-07-10
25.670304,-100.402269,2025-07-10
25.671055,-100.397999,2025-07-10
25.65143,-100.334035,2025-07-11
25.656622,-100.362787,2025-07-11
25.659188,-100.421813,2025-07-11
25.651837,-100.333805,2025-07-11
25.660993,-100.407162,2025-07-11
25.679114,-100.411956,2025-07-11
25.652361,-100.358276,2025-07-11
25.644125,-100.321979,2025-07-11
25.661569,-100.369075,2025-07-11
25.658482,-100.383711,2025-07-11
25.628189,-100.365468,2025-07-11
25.645101,-100.339035,2025-07-11
25.657131,-100.368889,2025-07-11
25.644125,-100.321979,2025-07-11
25.636372,-100.373786,2025-07-11
25.657923,-100.352688,2025-07-12
25.659269,-100.393693,2025-07-11
25.648476,-100.389088,2025-07-12
25.668858,-100.365246,2025-07-11
25.680856,-100.416719,2025-07-11
25.649233,-100.376207,2025-07-12
25.653494,-100.358379,2025-07-12
25.656075,-100.340082,2025-07-12
25.658419,-100.356326,2025-07-12
25.654991,-100.370893,2025-07-12
25.675405,-100.414334,2025-07-12
25.658943,-100.356183,2025-07-12
25.657925,-100.352674,2025-07-12
25.661163,-100.382884,2025-07-12
25.660992,-100.399049,2025-07-12
25.639187,-100.333789,2025-07-13
25.642233,-100.372945,2025-07-13
25.679571,-100.413643,2025-07-13
25.6795,-100.417048,2025-07-13
25.66436,-100.408776,2025-07-13
25.659781,-100.395499,2025-07-13
25.629009,-100.364709,2025-07-14
25.646209,-100.324616,2025-07-14
25.662961,-100.354905,2025-07-14
25.653809,-100.342194,2025-07-14
25.684436,-100.415636,2025-07-14
25.648595,-100.334959,2025-07-14
25.648808,-100.329327,2025-07-14
25.674438,-100.403074,2025-07-14
25.653809,-100.342193,2025-07-14
25.648456,-100.328792,2025-07-14
25.631865,-100.336778,2025-07-14
25.674447,-100.403074,2025-07-14
25.652557,-100.352799,2025-07-14
25.666689,-100.407576,2025-07-14
25.671043,-100.397998,2025-07-14
25.653805,-100.342187,2025-07-15
25.648592,-100.334959,2025-07-15
25.643173,-100.326558,2025-07-15
25.661337,-100.359009,2025-07-15
25.651905,-100.339052,2025-07-15
25.653809,-100.342194,2025-07-15
25.659268,-100.393705,2025-07-15
25.667277,-100.407914,2025-07-15
25.64242,-100.388704,2025-07-15
25.635272,-100.363309,2025-07-15
25.657904,-100.344002,2025-07-15
25.656703,-100.369044,2025-07-15
25.651894,-100.365868,2025-07-16
25.662966,-100.354894,2025-07-16
25.668995,-100.383549,2025-07-16
25.650418,-100.379894,2025-07-16
25.665224,-100.415087,2025-07-16
25.640679,-100.365755,2025-07-16
25.640679,-100.365755,2025-07-16
25.653402,-100.350613,2025-07-16
25.653333,-100.346926,2025-07-16
25.650244,-100.358676,2025-07-16
25.643264,-100.315772,2025-07-16
25.666353,-100.368522,2025-07-16
25.654452,-100.357524,2025-07-16
25.653809,-100.342194,2025-07-16
25.645632,-100.380246,2025-07-16
25.658419,-100.356321,2025-07-16
25.658268,-100.413221,2025-07-16
25.643344,-100.332526,2025-07-16
25.665664,-100.368049,2025-07-16
25.654221,-100.337641,2025-07-16
25.651875,-100.333877,2025-07-16
25.653415,-100.350606,2025-07-16
25.665398,-100.421046,2025-07-16
25.665656,-100.380845,2025-07-16
25.654244,-100.338472,2025-07-16
25.646209,-100.324616,2025-07-16
25.643349,-100.332538,2025-07-16
25.653223,-100.358234,2025-07-17
25.652639,-100.378941,2025-07-17
25.67119,-100.396212,2025-07-17
25.646584,-100.382448,2025-07-17
25.653208,-100.358244,2025-07-17
25.664102,-100.374004,2025-07-18
25.646209,-100.324616,2025-07-17
25.661678,-100.351072,2025-07-17
25.665072,-100.381055,2025-07-17
25.662163,-100.352506,2025-07-17
25.647693,-100.333097,2025-07-17
25.674743,-100.403169,2025-07-17
25.656275,-100.366038,2025-07-18
25.650412,-100.339622,2025-07-18
25.680763,-100.404777,2025-07-18
25.666797,-100.408234,2025-07-18
25.666023,-100.412678,2025-07-18
25.658949,-100.356176,2025-07-18
25.658948,-100.356183,2025-07-18
25.661195,-100.382992,2025-07-19
25.67466,-100.420166,2025-07-19
25.648452,-100.352827,2025-07-18
25.658949,-100.356185,2025-07-18
25.674689,-100.403186,2025-07-18
25.674447,-100.403074,2025-07-19
25.680662,-100.401936,2025-07-19
25.656752,-100.356815,2025-07-19
25.658701,-100.347508,2025-07-19
25.654054,-100.338368,2025-07-19
25.678422,-100.404477,2025-07-19
25.659427,-100.369322,2025-07-19
25.653194,-100.352906,2025-07-19
25.645894,-100.360228,2025-07-19
25.65735,-100.369664,2025-07-19
25.646271,-100.389664,2025-07-19
25.662939,-100.354895,2025-07-19
25.651506,-100.371801,2025-07-19
25.651352,-100.375316,2025-07-19
25.608671,-100.352581,2025-07-20
25.656588,-100.351071,2025-07-20
25.657842,-100.370442,2025-07-20
25.653065,-100.352811,2025-07-21
25.659794,-100.355906,2025-07-21
25.659311,-100.344797,2025-07-21
25.65628,-100.366047,2025-07-21
25.675117,-100.414317,2025-07-21
25.647199,-100.323571,2025-07-21
25.658978,-100.377044,2025-07-21
25.659315,-100.344797,2025-07-21
25.674826,-100.407117,2025-07-21
25.659785,-100.355903,2025-07-21
25.655378,-100.385632,2025-07-21
25.675479,-100.417681,2025-07-21
25.642252,-100.352408,2025-07-21
25.657086,-100.365028,2025-07-21
25.661534,-100.384435,2025-07-21
25.667685,-100.379686,2025-07-21
25.662365,-100.354143,2025-07-21
25.65659,-100.351071,2025-07-21
25.652542,-100.353543,2025-07-21
25.666791,-100.408203,2025-07-21
25.642847,-100.319081,2025-07-21
25.635356,-100.370271,2025-07-21
25.655467,-100.363212,2025-07-21
25.631071,-100.344965,2025-07-21
25.660992,-100.399049,2025-07-21
25.646356,-100.359945,2025-07-21
25.643294,-100.374955,2025-07-21
25.638943,-100.382608,2025-07-21
25.664864,-100.368641,2025-07-22
25.666014,-100.412676,2025-07-22
25.656053,-100.363004,2025-07-22
25.642843,-100.319077,2025-07-22
25.656702,-100.369043,2025-07-22
25.668996,-100.383544,2025-07-22
25.674447,-100.403074,2025-07-22
25.678935,-100.413748,2025-07-22
25.657333,-100.369666,2025-07-22
25.675489,-100.417684,2025-07-22
25.657145,-100.368884,2025-07-22
25.674967,-100.402817,2025-07-22
25.669003,-100.383553,2025-07-22
25.654287,-100.338379,2025-07-22
25.668994,-100.383547,2025-07-22
25.657325,-100.369628,2025-07-22
25.655376,-100.385646,2025-07-22
25.646209,-100.324616,2025-07-23
25.638396,-100.388281,2025-07-23
25.642151,-100.347986,2025-07-23
25.635285,-100.370127,2025-07-23
25.665757,-100.416388,2025-07-23
25.664382,-100.381399,2025-07-23
25.653151,-100.352953,2025-07-22
25.649814,-100.330155,2025-07-22
25.670182,-100.403129,2025-07-24
25.652016,-100.339141,2025-07-23
25.674963,-100.402908,2025-07-24
25.6542,-100.337634,2025-07-24
25.655026,-100.363352,2025-07-24
25.657841,-100.370443,2025-07-24
25.670848,-100.394718,2025-07-24
25.65519,-100.362227,2025-07-24
25.656219,-100.356993,2025-07-24
25.661983,-100.351935,2025-07-24
25.65231,-100.362725,2025-07-24
25.638342,-100.337979,2025-07-24
25.674911,-100.418953,2025-07-24
25.656115,-100.398209,2025-07-24
25.650191,-100.358682,2025-07-24
25.651501,-100.371832,2025-07-24
25.659319,-100.344783,2025-07-24
25.653325,-100.355063,2025-07-24
25.662654,-100.368811,2025-07-24
25.671467,-100.392563,2025-07-24
25.681978,-100.407986,2025-07-24
25.656318,-100.387915,2025-07-24
25.651835,-100.333799,2025-07-24
25.640047,-100.361813,2025-07-24
25.653326,-100.355053,2025-07-24
25.668991,-100.383538,2025-07-24
25.664426,-100.408934,2025-07-24
25.65143,-100.334035,2025-07-24
25.668993,-100.383538,2025-07-24
25.686808,-100.416925,2025-07-25
25.653094,-100.404687,2025-07-25
25.663971,-100.368192,2025-07-25
25.651463,-100.372218,2025-07-25
25.66601,-100.412656,2025-07-25
25.652579,-100.352801,2025-07-25
25.662505,-100.413142,2025-07-25
25.666793,-100.408207,2025-07-26
25.668544,-100.365518,2025-07-25
25.655262,-100.385333,2025-07-25
25.639014,-100.356338,2025-07-25
25.661948,-100.382769,2025-07-25
25.653056,-100.356226,2025-07-25
25.662269,-100.392039,2025-07-25
25.659958,-100.383189,2025-07-25
25.657086,-100.365028,2025-07-26
25.677015,-100.400087,2025-07-25
25.657139,-100.368879,2025-07-25
25.675124,-100.414318,2025-07-25
25.635492,-100.369571,2025-07-25
25.662148,-100.383476,2025-07-25
25.671047,-100.398005,2025-07-25
25.642858,-100.319085,2025-07-26
25.649974,-100.378712,2025-07-26
25.653809,-100.342194,2025-07-26
25.663461,-100.355323,2025-07-26
25.655372,-100.385638,2025-07-26
25.651507,-100.339303,2025-07-26
25.657816,-100.400483,2025-07-26
25.643585,-100.332317,2025-07-26
25.633029,-100.375069,2025-07-26
25.675486,-100.417674,2025-07-26
25.666789,-100.408231,2025-07-26
25.662517,-100.403493,2025-07-26
25.671042,-100.397996,2025-07-26
25.674836,-100.407111,2025-07-26
25.669003,-100.383567,2025-07-26
25.668143,-100.382006,2025-07-26
25.661573,-100.369082,2025-07-27
25.653809,-100.342194,2025-07-27
25.651727,-100.367271,2025-07-27
25.66252,-100.403497,2025-07-27
25.659184,-100.421877,2025-07-27
25.659722,-100.400645,2025-07-27
25.66466,-100.412595,2025-07-28
25.678981,-100.411838,2025-07-28
25.65473,-100.383267,2025-07-28
25.651868,-100.333879,2025-07-28
25.661086,-100.355526,2025-07-28
25.656788,-100.370017,2025-07-28
25.641313,-100.322178,2025-07-28
25.662628,-100.368823,2025-07-28
25.648539,-100.334558,2025-07-28
25.658247,-100.372799,2025-07-28
25.659417,-100.369304,2025-07-29
25.668132,-100.382011,2025-07-28
25.661535,-100.384437,2025-07-28
25.66791,-100.372141,2025-07-28
25.67948,-100.409824,2025-07-28
25.658895,-100.423358,2025-07-29
25.641283,-100.317502,2025-07-29
25.653246,-100.382478,2025-07-29
25.675473,-100.417681,2025-07-29
25.645933,-100.324824,2025-07-29
25.655907,-100.386894,2025-07-29
25.666019,-100.412673,2025-07-29
25.670389,-100.402098,2025-07-29
25.657022,-100.359863,2025-07-29
25.664381,-100.381397,2025-07-29
25.643079,-100.326485,2025-07-29
25.679579,-100.413646,2025-07-29
25.654717,-100.360667,2025-07-29
25.654084,-100.338337,2025-07-29
25.661029,-100.355562,2025-07-29
25.642045,-100.323936,2025-07-29
25.652201,-100.377893,2025-07-29
25.670118,-100.388232,2025-07-30
25.657333,-100.369666,2025-07-30
25.651506,-100.371769,2025-07-30
25.662084,-100.399553,2025-07-30
25.648592,-100.334955,2025-07-30
25.674826,-100.407117,2025-07-30
25.638518,-100.381264,2025-07-30
25.657768,-100.362371,2025-07-30
25.657858,-100.370407,2025-07-30
25.657233,-100.370928,2025-07-30
25.658159,-100.364653,2025-07-30
25.648458,-100.328794,2025-07-30
25.658293,-100.365324,2025-07-30
25.650145,-100.355056,2025-07-30
25.658494,-100.383808,2025-07-30
25.681917,-100.408845,2025-07-31
25.672492,-100.402754,2025-07-31
25.675477,-100.417684,2025-07-31
25.670119,-100.388229,2025-07-31
25.667685,-100.379765,2025-07-31
25.667685,-100.379765,2025-07-31
25.661023,-100.355558,2025-07-31
25.668532,-100.365523,2025-07-31
25.640062,-100.361811,2025-07-31
25.648034,-100.386114,2025-07-31
25.648034,-100.386114,2025-07-31
25.653807,-100.342193,2025-07-31
25.654237,-100.338479,2025-07-31
25.633957,-100.361788,2025-07-31
25.653195,-100.352756,2025-07-31
25.655183,-100.362226,2025-07-31
25.653177,-100.358233,2025-07-31
25.653707,-100.381062,2025-07-31
25.641418,-100.317709,2025-07-31
25.643348,-100.332145,2025-07-31
25.643348,-100.332145,2025-07-31
25.655227,-100.385234,2025-07-31
25.70509,-100.158119,2025-07-01
25.687997,-100.231416,2025-07-02
25.702603,-100.225545,2025-07-02
25.689222,-100.243922,2025-07-02
25.702972,-100.238331,2025-07-02
25.679633,-100.247176,2025-07-02
25.666744,-100.173676,2025-07-02
25.668154,-100.177374,2025-07-02
25.707083,-100.223161,2025-07-02
25.679494,-100.247231,2025-07-02
25.658474,-100.189967,2025-07-02
25.705525,-100.164015,2025-07-02
25.659879,-100.166717,2025-07-02
25.707501,-100.208993,2025-07-02
25.688999,-100.229949,2025-07-02
25.642178,-100.214323,2025-07-03
25.650661,-100.174198,2025-07-03
25.687213,-100.199666,2025-07-03
25.644665,-100.185704,2025-07-03
25.674567,-100.198295,2025-07-03
25.665299,-100.212166,2025-07-03
25.718228,-100.191653,2025-07-03
25.66102,-100.196593,2025-07-04
25.693009,-100.164489,2025-07-04
25.659473,-100.229967,2025-07-04
25.709464,-100.222377,2025-07-04
25.665488,-100.168271,2025-07-04
25.722584,-100.205295,2025-07-04
25.705312,-100.239615,2025-07-05
25.656159,-100.184412,2025-07-05
25.67967,-100.257413,2025-07-05
25.674933,-100.241168,2025-07-06
25.652739,-100.202078,2025-07-06
25.692049,-100.245207,2025-07-06
25.664271,-100.149808,2025-07-06
25.689899,-100.239057,2025-07-06
25.65013,-100.266775,2025-07-06
25.665704,-100.213985,2025-07-06
25.687826,-100.218366,2025-07-06
25.67775,-100.231059,2025-07-06
25.664659,-100.222842,2025-07-06
25.695689,-100.234085,2025-07-07
25.660677,-100.229141,2025-07-07
25.677688,-100.237118,2025-07-07
25.673203,-100.227082,2025-07-07
25.682717,-100.121981,2025-07-07
25.670458,-100.219312,2025-07-07
25.694158,-100.239259,2025-07-07
25.65616,-100.184413,2025-07-07
25.665299,-100.212173,2025-07-07
25.655673,-100.183104,2025-07-08
25.641592,-100.182875,2025-07-08
25.678185,-100.244084,2025-07-08
25.702022,-100.183773,2025-07-08
25.694019,-100.191444,2025-07-08
25.669784,-100.238171,2025-07-09
25.676451,-100.269381,2025-07-09
25.677567,-100.230945,2025-07-09
25.701869,-100.141304,2025-07-09
25.665406,-100.233543,2025-07-09
25.676503,-100.225338,2025-07-09
25.688892,-100.243248,2025-07-10
25.652059,-100.199475,2025-07-10
25.681862,-100.167932,2025-07-10
25.641577,-100.186452,2025-07-10
25.660132,-100.260113,2025-07-10
25.702463,-100.145899,2025-07-10
25.69574,-100.232961,2025-07-10
25.667725,-100.164172,2025-07-10
25.695135,-100.204133,2025-07-10
25.664169,-100.218723,2025-07-10
25.67967,-100.257411,2025-07-11
25.674409,-100.237261,2025-07-11
25.699767,-100.213624,2025-07-11
25.658207,-100.189766,2025-07-12
25.693194,-100.184272,2025-07-12
25.662195,-100.199469,2025-07-12
25.693371,-100.213665,2025-07-12
25.682913,-100.230331,2025-07-12
25.693102,-100.230047,2025-07-12
25.637079,-100.189286,2025-07-12
25.694055,-100.209817,2025-07-12
25.691206,-100.221573,2025-07-12
25.646435,-100.268229,2025-07-12
25.6871,-100.243372,2025-07-12
25.655503,-100.172724,2025-07-12
25.689506,-100.213135,2025-07-13
25.692828,-100.164923,2025-07-13
25.674573,-100.198472,2025-07-13
25.634737,-100.19632,2025-07-13
25.682181,-100.214438,2025-07-13
25.656575,-100.185464,2025-07-13
25.723897,-100.192609,2025-07-13
25.72725,-100.192964,2025-07-13
25.657749,-100.221847,2025-07-14
25.664572,-100.206788,2025-07-14
25.663426,-100.267853,2025-07-15
25.659514,-100.185678,2025-07-14
25.686254,-100.243547,2025-07-15
25.653394,-100.165885,2025-07-15
25.693194,-100.184272,2025-07-15
25.692416,-100.185473,2025-07-16
25.6491,-100.188651,2025-07-16
25.705525,-100.164015,2025-07-16
25.674707,-100.196277,2025-07-16
25.658787,-100.225909,2025-07-17
25.674832,-100.206566,2025-07-17
25.663445,-100.233925,2025-07-17
25.674758,-100.212275,2025-07-17
25.673495,-100.174461,2025-07-17
25.664964,-100.263537,2025-07-17
25.678131,-100.233062,2025-07-18
25.64799,-100.183534,2025-07-18
25.679711,-100.252807,2025-07-19
25.723532,-100.190781,2025-07-19
25.687751,-100.261833,2025-07-19
25.677567,-100.230945,2025-07-19
25.646435,-100.268229,2025-07-19
25.658828,-100.260785,2025-07-19
25.721276,-100.184473,2025-07-19
25.657805,-100.174123,2025-07-19
25.690046,-100.239317,2025-07-19
25.687057,-100.165366,2025-07-20
25.676428,-100.224055,2025-07-20
25.657279,-100.220632,2025-07-20
25.682826,-100.231108,2025-07-20
25.654372,-100.208645,2025-07-20
25.666597,-100.221199,2025-07-20
25.665508,-100.214026,2025-07-20
25.666945,-100.144443,2025-07-20
25.658708,-100.225645,2025-07-20
25.666597,-100.221199,2025-07-20
25.664203,-100.187652,2025-07-21
25.707153,-100.200912,2025-07-21
25.707153,-100.200912,2025-07-21
25.696611,-100.212476,2025-07-21
25.658884,-100.165119,2025-07-21
25.701468,-100.179901,2025-07-21
25.661496,-100.252496,2025-07-21
25.650661,-100.174198,2025-07-21
25.715268,-100.211649,2025-07-22
25.69306,-100.229647,2025-07-22
25.654372,-100.208645,2025-07-22
25.6705,-100.267755,2025-07-22
25.635874,-100.202226,2025-07-22
25.692359,-100.189869,2025-07-23
25.677969,-100.215103,2025-07-23
25.686694,-100.247598,2025-07-23
25.72366,-100.190768,2025-07-23
25.685349,-100.251888,2025-07-23
25.653841,-100.198618,2025-07-23
25.693371,-100.213665,2025-07-23
25.687057,-100.165366,2025-07-24
25.67068,-100.213012,2025-07-24
25.687751,-100.261833,2025-07-24
25.650825,-100.209341,2025-07-24
25.660814,-100.257453,2025-07-24
25.638672,-100.192372,2025-07-24
25.659808,-100.225708,2025-07-24
25.69275,-100.227403,2025-07-24
25.674874,-100.209441,2025-07-25
25.675394,-100.219458,2025-07-25
25.703134,-100.214972,2025-07-25
25.687101,-100.243373,2025-07-25
25.662933,-100.242983,2025-07-25
25.68699,-100.165406,2025-07-25
25.690046,-100.239317,2025-07-26
25.690996,-100.178403,2025-07-26
25.70187,-100.141306,2025-07-26
25.682524,-100.259845,2025-07-26
25.682524,-100.259845,2025-07-26
25.643941,-100.192999,2025-07-26
25.710845,-100.184644,2025-07-26
25.693818,-100.209345,2025-07-26
25.66642,-100.266768,2025-07-26
25.642168,-100.215386,2025-07-26
25.657329,-100.187431,2025-07-26
25.661922,-100.258882,2025-07-26
25.659535,-100.149796,2025-07-26
25.6817,-100.243811,2025-07-26
25.656727,-100.217802,2025-07-27
25.73069,-100.196608,2025-07-27
25.670799,-100.159335,2025-07-27
25.658933,-100.180381,2025-07-27
25.674707,-100.196277,2025-07-27
25.711155,-100.193816,2025-07-27
25.689331,-100.194625,2025-07-27
25.67428,-100.244455,2025-07-28
25.702983,-100.239609,2025-07-28
25.688892,-100.243248,2025-07-28
25.70105,-100.157134,2025-07-28
25.65616,-100.184413,2025-07-28
25.645988,-100.175918,2025-07-29
25.667316,-100.175262,2025-07-29
25.67491,-100.215414,2025-07-29
25.662796,-100.202241,2025-07-29
25.723701,-100.199182,2025-07-30
25.650661,-100.174198,2025-07-30
25.654372,-100.208645,2025-07-30
25.658478,-100.164474,2025-07-31
25.688892,-100.243248,2025-07-31
25.687057,-100.165366,2025-07-31
25.704275,-100.200764,2025-07-31
25.705304,-100.223001,2025-07-31
25.701869,-100.141304,2025-07-31
25.708857,-100.192114,2025-07-31
25.667362,-100.224747,2025-07-31
25.707913,-100.207619,2025-07-31
25.701869,-100.141304,2025-07-31
25.677567,-100.230945,2025-07-31
25.697049,-100.255453,2025-07-31
25.680419,-100.312737,2025-07-01
25.730051,-100.346001,2025-07-01
25.631543,-100.301106,2025-07-02
25.675618,-100.309509,2025-07-02
25.680206,-100.310845,2025-07-02
25.664962,-100.334894,2025-07-03
25.631543,-100.301106,2025-07-04
25.580872,-100.243104,2025-07-05
25.643085,-100.274016,2025-07-05
25.686754,-100.346544,2025-07-05
25.538177,-100.219861,2025-07-05
25.733327,-100.324597,2025-07-05
25.668695,-100.309526,2025-07-05
25.753361,-100.393477,2025-07-06
25.707173,-100.355182,2025-07-06
25.683221,-100.307552,2025-07-07
25.668339,-100.320271,2025-07-07
25.75425,-100.381281,2025-07-07
25.703501,-100.277499,2025-07-07
25.6686,-100.315396,2025-07-07
25.675618,-100.309509,2025-07-07
25.617925,-100.267443,2025-07-08
25.77581,-100.377309,2025-07-09
25.668104,-100.334108,2025-07-09
25.684167,-100.297819,2025-07-09
25.762775,-100.389698,2025-07-09
25.685268,-100.333428,2025-07-09
25.59776,-100.263937,2025-07-09
25.730051,-100.346001,2025-07-10
25.680206,-100.310845,2025-07-10
25.707173,-100.355182,2025-07-10
25.702043,-100.371398,2025-07-10
25.685343,-100.325658,2025-07-10
25.67255,-100.288986,2025-07-10
25.675618,-100.309509,2025-07-10
25.66321,-100.33022,2025-07-11
25.696064,-100.29273,2025-07-11
25.631543,-100.301106,2025-07-11
25.631543,-100.301106,2025-07-11
25.707338,-100.31687,2025-07-11
25.70658,-100.367442,2025-07-11
25.685268,-100.333428,2025-07-11
25.643085,-100.274016,2025-07-11
25.643085,-100.274016,2025-07-11
25.631543,-100.301106,2025-07-11
25.76997,-100.37459,2025-07-11
25.722816,-100.316989,2025-07-11
25.684167,-100.297819,2025-07-11
25.661598,-100.311016,2025-07-11
25.727219,-100.322449,2025-07-12
25.693184,-100.329562,2025-07-12
25.747453,-100.343674,2025-07-12
25.787541,-100.376713,2025-07-12
25.67255,-100.288986,2025-07-12
25.747048,-100.347961,2025-07-12
25.557924,-100.233673,2025-07-13
25.59776,-100.263937,2025-07-13
25.661278,-100.314256,2025-07-13
25.685268,-100.333428,2025-07-13
25.707338,-100.31687,2025-07-13
25.775934,-100.400206,2025-07-13
25.685268,-100.333428,2025-07-14
25.67255,-100.288986,2025-07-15
25.676693,-100.319145,2025-07-15
25.672327,-100.319774,2025-07-15
25.707173,-100.355182,2025-07-15
25.70407,-100.315577,2025-07-15
25.707338,-100.31687,2025-07-15
25.70407,-100.315577,2025-07-15
25.684691,-100.296695,2025-07-16
25.672327,-100.319774,2025-07-16
25.675618,-100.309509,2025-07-16
25.67255,-100.288986,2025-07-16
25.67255,-100.288986,2025-07-16
25.688286,-100.351828,2025-07-16
25.775934,-100.400206,2025-07-16
25.668339,-100.320271,2025-07-17
25.7229,-100.335836,2025-07-17
25.728004,-100.349257,2025-07-17
25.6686,-100.315396,2025-07-17
25.727219,-100.322449,2025-07-17
25.702043,-100.371398,2025-07-18
25.702043,-100.371398,2025-07-18
25.668784,-100.317345,2025-07-18
25.753361,-100.393477,2025-07-18
25.730051,-100.346001,2025-07-18
25.653499,-100.274827,2025-07-18
25.675586,-100.300896,2025-07-18
25.674467,-100.396529,2025-07-18
25.70032,-100.294088,2025-07-18
25.684167,-100.297819,2025-07-18
25.724196,-100.368314,2025-07-19
25.676693,-100.319145,2025-07-19
25.676693,-100.319145,2025-07-19
25.716533,-100.32884,2025-07-19
25.67255,-100.288986,2025-07-19
25.702043,-100.371398,2025-07-19
25.776753,-100.392503,2025-07-20
25.67255,-100.288986,2025-07-21
25.70635,-100.326865,2025-07-21
25.59776,-100.263937,2025-07-21
25.703822,-100.288503,2025-07-21
25.712913,-100.34238,2025-07-22
25.631543,-100.301106,2025-07-22
25.668104,-100.334108,2025-07-22
25.737469,-100.364329,2025-07-23
25.781267,-100.386054,2025-07-23
25.670731,-100.385645,2025-07-24
25.668104,-100.334108,2025-07-24
25.756443,-100.371579,2025-07-24
25.583485,-100.244461,2025-07-24
25.712913,-100.34238,2025-07-25
25.682184,-100.328966,2025-07-25
25.673835,-100.306855,2025-07-25
25.574974,-100.247445,2025-07-25
25.717699,-100.34241,2025-07-25
25.668339,-100.320271,2025-07-26
25.667241,-100.286949,2025-07-26
25.685757,-100.321775,2025-07-26
25.702043,-100.371398,2025-07-26
25.684691,-100.296695,2025-07-26
25.702761,-100.289203,2025-07-27
25.70407,-100.315577,2025-07-27
25.730051,-100.346001,2025-07-27
25.668339,-100.320271,2025-07-27
25.668339,-100.320271,2025-07-27
25.673835,-100.306855,2025-07-27
25.712873,-100.378336,2025-07-28
25.681778,-100.32517,2025-07-28
25.683896,-100.291848,2025-07-28
25.739451,-100.337753,2025-07-29
25.675618,-100.309509,2025-07-29
25.631543,-100.301106,2025-07-29
25.731844,-100.342668,2025-07-29
25.730051,-100.346001,2025-07-29
25.716533,-100.32884,2025-07-30
25.670731,-100.385645,2025-07-30
25.67255,-100.288986,2025-07-30
25.683764,-100.312323,2025-07-31
25.684374,-100.29972,2025-07-31
25.741585,-100.38037,2025-07-31
25.751679,-100.232671,2025-07-01
25.801116,-100.199386,2025-07-01
25.722324,-100.166777,2025-07-01
25.785566,-100.237398,2025-07-01
25.772815,-100.200823,2025-07-02
25.74337,-100.15483,2025-07-02
25.768787,-100.230567,2025-07-02
25.780897,-100.242317,2025-07-02
25.7854,-100.190459,2025-07-02
25.701464,-100.131503,2025-07-03
25.701464,-100.131503,2025-07-03
25.780294,-100.188421,2025-07-03
25.764229,-100.174488,2025-07-03
25.71492,-100.120829,2025-07-03
25.749112,-100.237384,2025-07-03
25.740755,-100.186507,2025-07-03
25.783807,-100.224609,2025-07-03
25.777855,-100.213703,2025-07-03
25.748855,-100.161439,2025-07-03
25.774487,-100.170243,2025-07-03
25.779002,-100.190993,2025-07-03
25.770431,-100.263892,2025-07-03
25.76879,-100.230553,2025-07-03
25.785472,-100.188265,2025-07-04
25.73716,-100.16696,2025-07-04
25.816193,-100.245409,2025-07-03
25.770035,-100.262881,2025-07-03
25.789182,-100.145164,2025-07-04
25.736558,-100.207792,2025-07-04
25.772066,-100.192395,2025-07-04
25.707761,-100.139902,2025-07-04
25.783807,-100.224609,2025-07-04
25.791992,-100.136238,2025-07-04
25.791992,-100.136238,2025-07-04
25.744953,-100.176934,2025-07-04
25.772737,-100.191604,2025-07-04
25.775734,-100.258099,2025-07-04
25.708664,-100.163255,2025-07-04
25.732953,-100.17517,2025-07-04
25.758815,-100.15363,2025-07-04
25.735597,-100.16176,2025-07-05
25.72911,-100.146705,2025-07-05
25.766781,-100.191219,2025-07-05
25.743833,-100.21919,2025-07-05
25.751195,-100.134128,2025-07-05
25.770961,-100.265294,2025-07-05
25.785907,-100.187407,2025-07-05
25.772066,-100.192395,2025-07-05
25.73467,-100.20881,2025-07-05
25.759355,-100.245365,2025-07-05
25.777281,-100.226728,2025-07-05
25.731663,-100.180746,2025-07-05
25.796217,-100.175003,2025-07-05
25.797631,-100.173615,2025-07-05
25.77686,-100.247426,2025-07-05
25.782186,-100.16801,2025-07-05
25.790588,-100.261258,2025-07-05
25.767932,-100.165949,2025-07-05
25.782528,-100.192049,2025-07-05
25.828927,-100.207937,2025-07-06
25.745684,-100.186951,2025-07-06
25.754407,-100.133342,2025-07-06
25.732063,-100.172863,2025-07-06
25.739006,-100.189349,2025-07-06
25.754448,-100.169195,2025-07-06
25.712054,-100.163606,2025-07-06
25.77577,-100.254709,2025-07-06
25.709857,-100.165224,2025-07-06
25.781644,-100.236524,2025-07-06
25.812154,-100.26194,2025-07-06
25.731918,-100.149294,2025-07-07
25.708365,-100.153169,2025-07-08
25.699059,-100.120594,2025-07-08
25.7987,-100.213169,2025-07-08
